CustomerID,PersonType,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion,CustomerRowGUID,CustomerModifiedDate,StoreName,SalesPersonID
28585,IN,false,,Julian,M,Russell,,1,{E59A47D6-BE42-463B-9EED-64607006F3FF},2014-01-19T00:00:00.000Z,,
28586,IN,false,,Gabriel,,Diaz,,0,{B03485D9-A937-4F12-8294-77F616CCD51C},2011-09-18T00:00:00.000Z,,
28587,IN,false,,Xavier,L,Harris,,0,{701DAF7E-0E90-4620-A3EA-1916939BC7EA},2011-09-11T00:00:00.000Z,,
28588,IN,false,,Emma,R,Griffin,,2,{2AEC8C40-C1E2-4EBC-B39A-1535E6BA8834},2011-09-13T00:00:00.000Z,,
28589,IN,false,,John,M,Walker,,0,{CDE0134F-B2BB-474F-9683-945F13913203},2013-09-10T00:00:00.000Z,,
28590,IN,false,,Gabriel,,Jai,,2,{6AFA66FB-F02C-4034-95FA-7A62FC302CB4},2013-08-19T00:00:00.000Z,,
28591,IN,false,,Mary,E,Collins,,0,{52D10D2E-04AA-4D9D-BF29-D8B822432FF3},2013-12-27T00:00:00.000Z,,
28592,IN,false,,Alyssa,K,Johnson,,0,{97A6D008-08E8-4DA7-A15F-DD206DBC716E},2014-05-16T00:00:00.000Z,,
28593,IN,false,,Faith,,Peterson,,1,{78EF95D6-C339-4721-9AF4-A9E8B29B12CF},2014-05-15T00:00:00.000Z,,
28594,IN,false,,Sydney,P,Cooper,,0,{0FD65DF3-DC02-4EF1-8CE4-089A367FDBD8},2014-01-13T00:00:00.000Z,,
28595,IN,false,,Xavier,C,James,,2,{C44A1419-645F-46B3-93DD-B9E72FF138BB},2013-09-09T00:00:00.000Z,,
28596,IN,false,,Haley,L,Butler,,1,{0559654C-DCB1-4145-927B-57EDB95CE02A},2014-05-16T00:00:00.000Z,,
28597,IN,false,,Brianna,,Harris,,2,{AEC27E9C-49D6-4569-A6D1-CF165B067136},2013-09-18T00:00:00.000Z,,
28598,IN,false,,Wyatt,A,Russell,,0,{71FBF203-CBBF-4B13-A6FF-F1FCBF9EA5FE},2011-09-02T00:00:00.000Z,,
28599,IN,false,,Stephanie,,Perry,,0,{F794BD8E-04CD-47B3-A16B-394D3065ACF5},2013-09-28T00:00:00.000Z,,
28600,IN,false,,Destiny,L,Clark,,2,{D4BBDA62-7B3B-491B-A32B-2B2A1D0E2E1A},2013-08-30T00:00:00.000Z,,
28601,IN,false,,Christian,,Gonzales,,0,{F2729F17-5455-4687-92A7-E859BEBA9064},2013-09-03T00:00:00.000Z,,
28602,IN,false,,Isabella,L,Morgan,,1,{F51FC407-8149-4B69-84B1-6AEEB2EE5BF9},2014-03-19T00:00:00.000Z,,
28603,IN,false,,Brian,R,Bell,,0,{2F759B8D-493B-485A-853A-3E474974A9FE},2014-02-03T00:00:00.000Z,,
28604,IN,false,,Allison,M,James,,1,{0801808D-1344-44A3-B093-98CF6F9BEA65},2013-07-08T00:00:00.000Z,,
28605,IN,false,,Caleb,D,Coleman,,0,{870D938A-73C2-4E21-81DD-04F367DC5A0C},2014-01-22T00:00:00.000Z,,
28606,IN,false,,Joshua,A,Wilson,,1,{A8435313-0C78-4EDB-8B06-C4F424A487F9},2013-08-11T00:00:00.000Z,,
28607,IN,false,,Hunter,A,Sharma,,1,{D68FE969-18E3-4081-8882-23DFA30F2027},2013-07-01T00:00:00.000Z,,
28608,IN,false,,Brian,,Richardson,,1,{3C253BC9-3278-421C-9282-DD42F1231B04},2014-04-14T00:00:00.000Z,,
28609,IN,false,,Jose,A,Harris,,0,{126FCDA3-37C9-4DC2-ADE0-D539ABDE415B},2014-03-18T00:00:00.000Z,,
28610,IN,false,,Jacqueline,,Bailey,,0,{5FDB17D8-4161-4081-AC48-00F2A91B2962},2014-03-13T00:00:00.000Z,,
28611,IN,false,,Christian,C,Alexander,,0,{5BF17114-E5E3-4D1B-8571-9AC3CD60DEA3},2013-08-16T00:00:00.000Z,,
28612,IN,false,,Gabriel,R,Roberts,,2,{EA821A8C-8CA4-4A46-851D-4F25004A3E94},2013-11-13T00:00:00.000Z,,
28613,IN,false,,James,D,Campbell,,0,{E1C4D18A-B19F-481B-ACC4-C8DE4A95898D},2014-04-27T00:00:00.000Z,,
28614,IN,false,,Luis,A,Jenkins,,0,{47ED655D-AFB0-4FE3-857E-018EA6AF5CD8},2013-10-15T00:00:00.000Z,,
28615,IN,false,,Jonathan,H,Flores,,0,{CDC135F8-758C-43E3-AE35-C44F40BADC8A},2013-10-03T00:00:00.000Z,,
28616,IN,false,,Sarah,,Harris,,1,{3646610C-4441-4942-B57D-2E86ADE065CD},2014-05-05T00:00:00.000Z,,
28617,IN,false,,Noah,A,Davis,,0,{90D49D1B-7022-4501-BA60-22F27F87CEA7},2014-05-19T00:00:00.000Z,,
28618,IN,false,,Katelyn,C,Bailey,,0,{602DBDB5-275B-4CAA-8F51-3785F1EB8F73},2011-10-24T00:00:00.000Z,,
28619,IN,false,,Brianna,,Bailey,,1,{46C91C01-50AB-44FB-846B-6315AFABD39E},2011-10-14T00:00:00.000Z,,
28620,IN,false,,Cole,,Richardson,,1,{E5355C59-97EC-492A-8CA5-7C278697385C},2012-01-11T00:00:00.000Z,,
28621,IN,false,,Kristen,,Liu,,1,{FCA404AD-B41B-48A3-B14D-63F33F24A3F9},2011-10-16T00:00:00.000Z,,
28622,IN,false,,Julia,V,Cooper,,0,{9BA94DAC-14DB-4F7F-A694-9F7EFDE35336},2014-01-15T00:00:00.000Z,,
28623,IN,false,,Marcus,P,Turner,,0,{60C66641-5F85-40EB-8984-27516318B524},2013-08-22T00:00:00.000Z,,
28624,IN,false,,Carson,S,Jenkins,,2,{FEEACC8A-984C-47A8-B164-A572D842C484},2012-01-17T00:00:00.000Z,,
28625,IN,false,,Logan,,Griffin,,0,{7FC82F8A-3945-4B26-B95C-9765D8E8D1A5},2011-10-27T00:00:00.000Z,,
28626,IN,false,,Bailey,J,Hernandez,,0,{C27815D0-9D2D-4CD9-9945-903F5FAA5EE4},2012-01-26T00:00:00.000Z,,
28627,IN,false,,Edward,M,Collins,,0,{318ED3FD-AE5D-4247-B750-53F3508E7B76},2011-10-04T00:00:00.000Z,,
28628,IN,false,,Courtney,,Phillips,,0,{52BA0DBC-E82F-4347-B858-3F198A499559},2011-10-08T00:00:00.000Z,,
28629,IN,false,,Cynthia,,Madan,,0,{7D2A1ADC-8192-4688-82F7-A90F62C86720},2011-10-11T00:00:00.000Z,,
28630,IN,false,,Jack,,Zimmerman,,0,{D3943D18-DD41-4573-94BE-A6819857B3D2},2012-01-02T00:00:00.000Z,,
28631,IN,false,,Isaiah,,Phillips,,2,{FE576F85-1B79-4720-AC71-339882A1CFC0},2013-07-13T00:00:00.000Z,,
28632,IN,false,,Kathryn,,Nath,,1,{76807724-B90D-454D-A005-606178EFDB77},2013-10-04T00:00:00.000Z,,
28633,IN,false,,Christina,,Howard,,0,{9D1BAABF-D9D8-4D0F-A179-4380437C3E6B},2013-09-27T00:00:00.000Z,,
28634,IN,false,,Nathan,,Mitchell,,2,{34D436FC-58BA-45B1-967D-954982BD8E98},2014-06-25T00:00:00.000Z,,
28635,IN,false,,Levi,,Gonzalez,,1,{1571A381-A6C7-4C09-8DFA-0EDA3A08370F},2011-10-17T00:00:00.000Z,,
28636,IN,false,,Victoria,,Bryant,,0,{47D41485-D120-43B4-8D1C-D4CB915526A6},2014-05-28T00:00:00.000Z,,
28637,IN,false,,Brandon,,Lee,,1,{7C5BA4B3-ED1E-41DE-B225-B1976E5682EC},2014-02-24T00:00:00.000Z,,
28638,IN,false,,Alexandra,S,Thompson,,0,{12AA6C1C-6E4A-4C3C-A31A-87ADBB147D63},2013-09-07T00:00:00.000Z,,
28639,IN,false,,Jacqueline,,Morgan,,1,{255F3B03-F41E-40FD-82C8-3E70DB34DC79},2013-11-26T00:00:00.000Z,,
28640,IN,false,,Bryce,,Cook,,2,{6A2B5598-C915-4BB7-934C-92281EBE0CC3},2013-12-23T00:00:00.000Z,,
28641,IN,false,,Brittany,,Butler,,0,{4925DA5A-D949-4639-9B06-CF59EF3704D3},2014-02-08T00:00:00.000Z,,
28642,IN,false,,Lauren,,Ward,,0,{BFA68A55-59BD-4E6B-B2E1-6CADDCF1197B},2013-11-13T00:00:00.000Z,,
28643,IN,false,,Xavier,,Gray,,0,{9108C547-B7E6-4246-A0FE-3A0516E90045},2011-10-19T00:00:00.000Z,,
28644,IN,false,,Martha,,Chow,,1,{F8233ECB-49B4-4692-9F69-8A1B812F7451},2011-10-12T00:00:00.000Z,,
28645,IN,false,,Martin,D,Fernandez,,0,{79E415C0-2CC2-4E35-8DD1-47C7798466B7},2011-10-05T00:00:00.000Z,,
28646,IN,false,,Alexis,,Moore,,2,{6E679533-A7D6-4385-BE69-F0046CD538DD},2012-01-20T00:00:00.000Z,,
28647,IN,false,,Hannah,E,Foster,,0,{EB5BDC9C-B04C-4CE6-8B03-68B1169CA922},2012-01-20T00:00:00.000Z,,
28648,IN,false,,Dylan,L,Harris,,0,{E369CBBC-7780-424E-A186-6A3D46430335},2012-01-01T00:00:00.000Z,,
28649,IN,false,,Nathan,M,Martinez,,0,{E213CD2B-7CFC-4E89-972D-5B31971EA624},2011-10-24T00:00:00.000Z,,
28650,IN,false,,Jessica,L,Clark,,1,{1C1C1692-538A-48C7-A190-EF4D0AF03A83},2011-10-08T00:00:00.000Z,,
28651,IN,false,,Lauren,,Brown,,0,{6D2F5DB5-DCB8-4AA3-A9A7-97A6D29DAF7A},2011-10-12T00:00:00.000Z,,
28652,IN,false,,Mariah,J,Murphy,,0,{6D78C378-4861-4047-8D55-9692C19EAE40},2012-02-09T00:00:00.000Z,,
28653,IN,false,,Grace,,Williams,,0,{4058A9A4-A47C-4B15-A409-B185A5EB059A},2011-10-02T00:00:00.000Z,,
28654,IN,false,,Miguel,W,Nelson,,0,{59991207-B6B3-4B21-B83F-10F97DF67132},2011-10-08T00:00:00.000Z,,
28655,IN,false,,Devin,T,Smith,,2,{6E2B0217-1AC8-41A3-81FF-95FCD45178B2},2011-10-08T00:00:00.000Z,,
28656,IN,false,,Lucas,C,Murphy,,0,{9D6BD070-59E2-4A83-BCBD-B1A57E76F682},2012-01-29T00:00:00.000Z,,
28657,IN,false,,Ryan,,Hayes,,0,{D08998E8-C753-4FBD-9101-8FC8725D49A6},2011-10-26T00:00:00.000Z,,
28658,IN,false,,Jasmine,E,Bailey,,1,{DC67A5AD-DDBA-4C7E-A493-5BC3832CDB9C},2011-10-10T00:00:00.000Z,,
28659,IN,false,,Vanessa,J,Simmons,,0,{0D3B409D-0340-4484-95C2-A1F70262A522},2012-06-25T00:00:00.000Z,,
28660,IN,false,,Justin,,Anderson,,2,{1E1072E7-88BC-42D5-82B3-E3D6D1A96E72},2011-10-01T00:00:00.000Z,,
28661,IN,false,,Dalton,,Ward,,0,{2D70FF99-28A7-4106-8B07-3B5C9F5282DB},2011-10-29T00:00:00.000Z,,
28662,IN,false,,Isaiah,,Murphy,,2,{BA22828E-38BC-4C30-87D0-A48C9E71C579},2011-10-02T00:00:00.000Z,,
28663,IN,false,,Marcus,J,Coleman,,0,{39D07870-9FF2-47D9-ADEA-222A387C868B},2012-06-04T00:00:00.000Z,,
28664,IN,false,,Ashlee,P,Sharma,,2,{54156401-13F3-4B6F-8084-CA5A28C8385B},2011-10-01T00:00:00.000Z,,
28665,IN,false,,Donna,M,Anand,,2,{2482E5A7-717D-46B8-AD76-11295FD07450},2011-10-28T00:00:00.000Z,,
28666,IN,false,,Kelvin,R,Zhu,,1,{38779D36-14D9-40D7-B2A1-2473DE82F449},2011-10-08T00:00:00.000Z,,
28667,IN,false,,Devin,T,Williams,,0,{0126D2AE-6101-499C-8EF8-1EAFAD8F51CE},2011-10-02T00:00:00.000Z,,
28668,IN,false,,Jeremy,,Parker,,0,{23492ACB-0815-4873-8D26-0CCC83937610},2013-08-23T00:00:00.000Z,,
28669,IN,false,,Jordan,L,Carter,,0,{199DF92E-CC33-49CD-8D4E-33FEECD6F3CA},2012-06-24T00:00:00.000Z,,
28670,IN,false,,Julia,,Gonzales,,1,{D8F584D7-A4B7-4214-89BC-FB27E5B43E64},2011-10-21T00:00:00.000Z,,
28671,IN,false,,Gabrielle,J,Russell,,0,{898A3D61-79D9-4C7E-92AE-B8A8EB4A19F8},2011-10-04T00:00:00.000Z,,
28672,IN,false,,Blake,,Johnson,,1,{56064F42-8E7A-4852-9493-C85B14274B99},2011-10-07T00:00:00.000Z,,
28673,IN,false,,Arianna,H,Reed,,0,{473E2CE7-A69A-4AF0-9A83-274F666DAA30},2011-10-30T00:00:00.000Z,,
28674,IN,false,,Nathan,D,Yang,,1,{6CB5B7EA-EACA-401F-BA72-A316668D5C82},2011-10-25T00:00:00.000Z,,
28675,IN,false,,Angel,N,Mitchell,,2,{C4AC26DA-4585-4701-B97F-0D45E89E6681},2011-10-08T00:00:00.000Z,,
28676,IN,false,,Alex,L,Bailey,,0,{71ED22A4-988A-4946-A6C3-57C209C06749},2011-10-21T00:00:00.000Z,,
28677,IN,false,,Damien,,Tang,,0,{7D44D7EF-F1FC-4DE0-86B6-72F8A00F0535},2014-06-14T00:00:00.000Z,,
28678,IN,false,Mr.,Ben,,Adams,,0,{AD322F5C-D052-4DDE-84BC-D4B3B2682348},2011-10-24T00:00:00.000Z,,
28679,IN,false,,Julian,A,Bryant,,0,{4DB93349-2DCF-46C9-8E16-68913CBCA35F},2014-05-15T00:00:00.000Z,,
28680,IN,false,,Hannah,R,Brown,,2,{14CD1122-9CCA-4FC7-A721-12FEB446ADF5},2014-03-26T00:00:00.000Z,,
28681,IN,false,,Victoria,E,Johnson,,0,{53BC0C78-1F0E-44F2-8C59-36383F22BA56},2014-04-05T00:00:00.000Z,,
28682,IN,false,,Cassidy,,Perry,,0,{A9DAD9BE-16F4-46A0-AB92-361265DF0C31},2013-08-17T00:00:00.000Z,,
28683,IN,false,,Mallory,,Munoz,,1,{58FC0B11-94E7-40DB-A341-7D7DC8999EBF},2012-08-13T00:00:00.000Z,,
28684,IN,false,,Kristi,A,Saunders,,0,{6F67E2DC-4DD0-4194-87A7-95EE3DC07BA5},2014-02-02T00:00:00.000Z,,
28685,IN,false,,Marshall,J,Zhu,,0,{FD1304D5-C879-4E70-A27D-95ABD9CC450A},2012-08-02T00:00:00.000Z,,
28686,IN,false,,Sheena,J,Jai,,0,{E2898631-6BEB-43E0-98B4-40E7292B4BE3},2014-02-18T00:00:00.000Z,,
28687,IN,false,,Javier,,Gutierrez,,0,{B0DB9935-A4FF-4391-8A43-6757D2A4F05A},2013-12-09T00:00:00.000Z,,
28688,IN,false,,Margaret,,Ye,,0,{701E7EE6-E1E8-4F8A-A4F4-08A3165076D6},2014-03-03T00:00:00.000Z,,
28689,IN,false,,Kelvin,R,Zhang,,0,{FB786B52-6EBA-414B-AB50-8145FB7B35E7},2012-09-19T00:00:00.000Z,,
28690,IN,false,,Cory,J,Chandra,,0,{AB24A47C-9CE3-435C-990B-FA07396ED60A},2012-09-28T00:00:00.000Z,,
28691,IN,false,,Alejandro,B,Andersen,,1,{D8EB37B7-7690-4940-B450-6DEA5471CAC1},2014-03-05T00:00:00.000Z,,
28692,IN,false,,Kristi,R,Rowe,,2,{1423D0F9-B63F-4A37-8A2D-E5802A1A7CB3},2014-05-12T00:00:00.000Z,,
28693,IN,false,,Tamara,L,Chande,,2,{AAF66851-42F0-48C0-B55B-DCB69D4E4E4A},2014-05-16T00:00:00.000Z,,
28694,IN,false,,Larry,D,Suarez,,2,{2A5FB480-36FB-4728-8ACC-42D24C6022A7},2013-06-17T00:00:00.000Z,,
28695,IN,false,,Mario,,Raji,,1,{6C5DCB3E-3203-42EE-8C09-248603B13174},2013-12-14T00:00:00.000Z,,
28696,IN,false,,Robin,J,Navarro,,0,{D937A8C7-0BA7-4582-AEE3-5038B8EB4E5F},2014-01-07T00:00:00.000Z,,
28697,IN,false,,Raquel,H,Gutierrez,,0,{276CD791-896E-4CDA-B559-B8CADA4EB576},2014-01-28T00:00:00.000Z,,
28698,IN,false,,Kristina,A,Madan,,2,{3EDB2541-FDC3-433D-A569-772CC70B1AC2},2014-03-08T00:00:00.000Z,,
28699,IN,false,,Leah,,Lu,,1,{36D3FB49-9BDD-4194-989D-AEA288E286D7},2014-03-02T00:00:00.000Z,,
28700,IN,false,,Summer,D,Garcia,,1,{468A8891-051C-41E8-B6B2-E71C7B6EFDB9},2014-03-31T00:00:00.000Z,,
28701,IN,false,,Felicia,,Gill,,0,{0948ABA2-694D-41CD-AE48-DB63E0B4CB41},2014-04-01T00:00:00.000Z,,
28702,IN,false,,Danny,,Martin,,1,{15311103-0FAE-4C3A-AB49-722212FC0C4A},2014-04-20T00:00:00.000Z,,
28703,IN,false,,Felicia,W,Suarez,,1,{46377102-D14A-436E-AEC4-05392D47AB88},2014-02-09T00:00:00.000Z,,
28704,IN,false,,Roy,L,Ruiz,,2,{0EDCBDD8-CEAA-4E84-AAB4-C669A797026E},2014-01-29T00:00:00.000Z,,
28705,IN,false,,Ashley,,Powell,,0,{73E8812B-3F38-4946-BB6C-015F92F30AB1},2014-03-04T00:00:00.000Z,,
28706,IN,false,,Reginald,,Ashe,,1,{9578B685-7F9A-4F01-BC5F-68964D2A27A9},2014-03-19T00:00:00.000Z,,
28707,IN,false,,Sharon,M,Raje,,0,{9FD03F6D-7993-4394-A629-486C74403F91},2012-09-14T00:00:00.000Z,,
28708,IN,false,,Darryl,L,Sun,,1,{1C3AAB36-9742-439F-AAB2-F75A210D0FF7},2012-09-07T00:00:00.000Z,,
28709,IN,false,,Stefanie,J,Gonzalez,,2,{7AD1254F-D8A4-4ADB-8FEB-3448CC6C51DD},2013-08-03T00:00:00.000Z,,
28710,IN,false,,Tyrone,G,Vazquez,,0,{CF6425A7-6BE9-49FC-B924-10826B60113B},2014-01-02T00:00:00.000Z,,
28711,IN,false,,Rebekah,,Torres,,1,{4C1B3B53-D85E-40F5-9896-D752CBE90EB4},2012-09-04T00:00:00.000Z,,
28712,IN,false,,Gregory,,Goel,,0,{A3E9729C-BF06-4D55-A512-5B5419070510},2013-09-12T00:00:00.000Z,,
28713,IN,false,,Franklin,,Nath,,0,{ED89675E-F7BC-449D-8881-6B93D6F8FD47},2012-09-17T00:00:00.000Z,,
28714,IN,false,,Arturo,,Gao,,0,{7B3EC975-29BF-40B5-B46A-B6EF7B45BED3},2013-07-28T00:00:00.000Z,,
28715,IN,false,,Maria,E,Foster,,1,{281E364C-F704-406F-9FEC-19D22A2CC6BB},2013-12-18T00:00:00.000Z,,
28716,IN,false,,Darren,,Garcia,,2,{9AC310DA-8859-40C7-A0D3-32260C4F5F96},2014-01-20T00:00:00.000Z,,
28717,IN,false,,Calvin,E,Anand,,1,{1CC786F2-8CA8-4B97-B39A-995BB901647C},2013-09-30T00:00:00.000Z,,
28718,IN,false,,Cassandra,,Raman,,2,{1E22A8E7-339D-4C57-82AF-70DFDDE6C847},2014-01-26T00:00:00.000Z,,
28719,IN,false,,Neil,K,Vazquez,,1,{86FA4F01-D3A2-44C6-B96C-FEA4240B57B5},2013-07-07T00:00:00.000Z,,
28720,IN,false,,Candice,,Liu,,0,{C3EAAAAA-1C9F-4FE4-91A7-982DF7949803},2013-07-05T00:00:00.000Z,,
28721,IN,false,,Jaclyn,,Lin,,2,{E47EC61B-5990-4950-8FB5-A88F4EA07F49},2014-04-01T00:00:00.000Z,,
28722,IN,false,,Carmen,F,Stone,,0,{FB948332-4C89-4B22-B11E-8E2459AB88A6},2013-12-24T00:00:00.000Z,,
28723,IN,false,,Ryan,,Yang,,0,{703DB2C7-931A-47DE-8DFF-C835908BC9CA},2013-09-04T00:00:00.000Z,,
28724,IN,false,,Marvin,J,Navarro,,0,{5F11DD12-4A19-4AC8-9311-239E1D4F622C},2012-09-23T00:00:00.000Z,,
28725,IN,false,,Edward,S,Jenkins,,2,{1EED8B73-2B20-4379-B607-D73EC59FE704},2013-09-26T00:00:00.000Z,,
28726,IN,false,,Kelli,C,Liang,,0,{6DFFD6C8-70A6-44CD-8DB5-5AB4E47D0A72},2014-04-26T00:00:00.000Z,,
28727,IN,false,,Brett,L,Madan,,1,{86E69D82-A421-4D2D-8046-7A499226179A},2012-10-28T00:00:00.000Z,,
28728,IN,false,,Dylan,C,Long,,2,{3A269EFF-01E5-4A11-B8C6-45685F57C871},2012-11-17T00:00:00.000Z,,
28729,IN,false,,Heather,,Sun,,0,{C995A28E-ABCB-4902-8371-137D0A1A9A37},2013-09-07T00:00:00.000Z,,
28730,IN,false,,Nicole,,Robinson,,1,{D65BAE3F-4B10-4D78-9359-AA5BE9088F8F},2013-07-06T00:00:00.000Z,,
28731,IN,false,,Jermaine,,Subram,,1,{B543238E-A39A-4E01-BE4D-9223F5D5F966},2013-09-21T00:00:00.000Z,,
28732,IN,false,,Bianca,E,Yang,,0,{200162E5-A175-4392-816F-01591B987F11},2014-02-22T00:00:00.000Z,,
28733,IN,false,,Diana,J,Ramos,,0,{CDBA7F10-8601-495D-8023-342775107727},2014-02-12T00:00:00.000Z,,
28734,IN,false,,Briana,L,Moreno,,0,{F1945E39-F3EE-4D48-AF84-92108FFB6F08},2014-03-01T00:00:00.000Z,,
28735,IN,false,,Kimberly,A,Morgan,,0,{C2EB6F06-0790-4513-86D2-847CFD7BBCFE},2013-10-08T00:00:00.000Z,,
28736,IN,false,,Paula,,Navarro,,0,{9BB31D94-15FE-4198-9459-93BE1A6AD7A9},2012-11-28T00:00:00.000Z,,
28737,IN,false,,Eugene,,Lin,,1,{B5F06967-C6BA-4949-B748-C7CA987FD8B6},2013-07-16T00:00:00.000Z,,
28738,IN,false,,Lori,A,Romero,,0,{12582758-34CB-4A37-8258-EC6C63B4418B},2014-01-26T00:00:00.000Z,,
28739,IN,false,,Mya,,Perry,,0,{41D3E4E3-4F7D-45B1-B67E-F03741D90FAA},2012-11-16T00:00:00.000Z,,
28740,IN,false,,Alisha,M,Alan,,0,{E038A0E9-FA12-4C52-936B-66D4464BE9AF},2012-11-09T00:00:00.000Z,,
28741,IN,false,,Bruce,,Dominguez,,0,{99AC1487-5918-49B1-A199-C53782B0D6EB},2014-05-17T00:00:00.000Z,,
28742,IN,false,,Erick,,Vance,,0,{375FBA4B-46BA-46B8-8249-D20D4BC3799C},2014-03-02T00:00:00.000Z,,
28743,IN,false,,Kelly,G,Wood,,0,{634B4941-2DA0-49B5-A8DC-E6286F6BB33F},2014-03-09T00:00:00.000Z,,
28744,IN,false,,Jenny,B,Xu,,1,{85DCE00F-6A4F-4E1F-B0F7-330CBD5BC069},2014-04-03T00:00:00.000Z,,
28745,IN,false,,Geoffrey,,Rana,,1,{1CF35F21-5187-4D3B-AA07-39F245B96AEA},2014-04-27T00:00:00.000Z,,
28746,IN,false,,Juan,,Ruiz,,1,{B82F36F9-69DC-4A80-88BB-3C3D491B0A0D},2013-09-08T00:00:00.000Z,,
28747,IN,false,,Arthur,G,Gonzalez,,0,{37A4DBE9-5E63-454E-9A1C-7F16E14DDD23},2013-10-24T00:00:00.000Z,,
28748,IN,false,,Kelly,M,Washington,,0,{7D106C6F-9897-47F4-90E4-8ACCACB2B6BA},2013-12-15T00:00:00.000Z,,
28749,IN,false,,Franklin,,Zhou,,1,{7CB99EB5-1738-4BF2-B2A4-63FC8A0A8A9E},2012-11-22T00:00:00.000Z,,
28750,IN,false,,Andy,K,Romero,,2,{AA6043C4-A987-4202-BBC9-7E3C6F6E456A},2012-11-20T00:00:00.000Z,,
28751,IN,false,,Joe,T,Belson,,0,{C0840481-33AE-4F2D-9EC8-2255FFB1C613},2012-11-17T00:00:00.000Z,,
28752,IN,false,,Andre,,Subram,,0,{03A2E9B2-D29A-4729-B603-98F620F4AFB1},2014-05-15T00:00:00.000Z,,
28753,IN,false,,Kristine,C,Carlson,,1,{A57A9156-6956-47F5-A6D3-733A456767EB},2013-07-29T00:00:00.000Z,,
28754,IN,false,,Chad,K,Nara,,1,{953C25DD-DB1E-45E5-A833-23C2A5040A71},2013-12-31T00:00:00.000Z,,
28755,IN,false,,Raymond,P,Gonzalez,,0,{324F2EA9-F8BA-4D1E-A3EB-458840EDC8B7},2013-11-11T00:00:00.000Z,,
28756,IN,false,,Stacey,M,Hee,,0,{1D07A363-7235-408F-92B1-FDE5A26F2F47},2012-11-14T00:00:00.000Z,,
28757,IN,false,,Ronald,K,Rodriguez,,1,{859773A8-A654-4A06-B667-FF57FDD7D7F7},2012-11-16T00:00:00.000Z,,
28758,IN,false,,Troy,,Rodriguez,,2,{0A647C98-4DA7-4317-A9A4-958E31593BBE},2012-11-19T00:00:00.000Z,,
28759,IN,false,,Melissa,S,Rivera,,0,{27A88811-80BB-4ADE-AEFE-A16F6D50594A},2014-05-29T00:00:00.000Z,,
28760,IN,false,,Lucas,,Hall,,0,{3B951BE7-7FC7-47DE-B343-D47D913BD3F2},2014-05-09T00:00:00.000Z,,
28761,IN,false,,Robert,,Campbell,,0,{B32C358F-C414-4A2A-A4B4-A2652E2CD871},2011-10-05T00:00:00.000Z,,
28762,IN,false,,Aaron,,Henderson,,0,{23109758-AFF6-4265-BF87-3FC419DD8A06},2014-06-04T00:00:00.000Z,,
28763,IN,false,,Mohamed,C,Pal,,0,{A08D7DE7-7A18-4566-95BC-810127EAE4E7},2011-10-16T00:00:00.000Z,,
28764,IN,false,,Frank,,Rubio,,0,{499C3659-F754-487F-BCED-623AD329BE22},2013-07-11T00:00:00.000Z,,
28765,IN,false,,Abigail,A,Gonzales,,2,{CA00AF12-C543-42C9-BD42-DE20F0BB2EC8},2011-10-11T00:00:00.000Z,,
28766,IN,false,,Joe,F,Alonso,,1,{66B2434B-4C1E-42AD-8D1B-EF15BE88EB0C},2012-06-06T00:00:00.000Z,,
28767,IN,false,,Gilbert,L,Hu,,1,{1C106725-C1D9-4DD0-8AF2-5E5038C96BE6},2013-10-26T00:00:00.000Z,,
28768,IN,false,,Emmanuel,A,Rodriguez,,0,{50E3DFF3-3C6E-4686-95D5-B9D45EE671DA},2014-04-03T00:00:00.000Z,,
28769,IN,false,,Brianna,,Foster,,2,{3AF6DA29-852A-4DEC-945E-98F4AD55FB3C},2011-10-23T00:00:00.000Z,,
28770,IN,false,,Sebastian,C,James,,0,{27559535-1B47-45F0-81EE-574F3E6674E6},2011-10-13T00:00:00.000Z,,
28771,IN,false,,Katherine,,Russell,,0,{8011572E-8016-4C1D-A751-582EAEFAE7EC},2014-05-28T00:00:00.000Z,,
28772,IN,false,,Eric,,Hughes,,0,{E01CAC1A-7BBF-41B6-B1BA-0A7A37C53613},2011-10-07T00:00:00.000Z,,
28773,IN,false,,Gerald,A,Malhotra,,1,{3C8C40A8-2C69-4E63-ADDA-9012E271BE84},2013-11-25T00:00:00.000Z,,
28774,IN,false,,Latasha,L,Rowe,,2,{7ED93C42-D92F-434F-B456-57A75CE340C2},2011-10-07T00:00:00.000Z,,
28775,IN,false,,Morgan,J,Anderson,,0,{2100E7FE-7504-4D30-918C-AF55DF34D90F},2011-10-15T00:00:00.000Z,,
28776,IN,false,,Abigail,C,Morris,,0,{4F39BDC5-7FFC-4D13-B8D3-AD94AAE47DFA},2013-12-15T00:00:00.000Z,,
28777,IN,false,,Brittany,,Wood,,0,{20880F0C-E1A5-43D6-A077-D7B180E22B3E},2014-04-26T00:00:00.000Z,,
28778,IN,false,,Maurice,L,Sharma,,0,{776EAC9E-5E7D-437E-B1A9-A9181D442366},2012-01-02T00:00:00.000Z,,
28779,IN,false,,Morgan,E,Reed,,1,{E54F1928-FC14-4110-BFB8-4E3489A814D6},2014-02-24T00:00:00.000Z,,
28780,IN,false,,Melissa,L,Griffin,,0,{8702B329-22B8-4127-8081-4C603FD5E948},2013-11-13T00:00:00.000Z,,
